time_sec,time_min,run_id,phase,event_marker,event_zone,scenario_demand,team_state,team_state_label,fist_leader_state,fso_state,jtac_state,foa_state,fom_state,fist_leader_heart_rate,fist_leader_respiration_rate,fist_leader_eeg_alpha_power,fist_leader_gaze_task_focus,fist_leader_communication_activity,fso_heart_rate,fso_respiration_rate,fso_eeg_alpha_power,fso_gaze_task_focus,fso_communication_activity,jtac_heart_rate,jtac_respiration_rate,jtac_eeg_alpha_power,jtac_gaze_task_focus,jtac_communication_activity,foa_heart_rate,foa_respiration_rate,foa_eeg_alpha_power,foa_gaze_task_focus,foa_communication_activity,fom_heart_rate,fom_respiration_rate,fom_eeg_alpha_power,fom_gaze_task_focus,fom_communication_activity
316,5.2667,synthetic_run_001,fire planning,,False,0.3731,1,planning,1,1,1,0,1,84.4215,16.5958,0.4486,0.7045,0.1884,81.8647,16.4632,0.4352,0.7154,0.2081,91.1329,19.3659,0.3946,0.6971,0.1531,77.6972,15.1361,0.5113,0.7033,0.0755,79.4186,15.8814,0.528,0.6378,0.0541
317,5.2833,synthetic_run_001,fire planning,,False,0.3742,1,planning,0,1,1,1,1,80.7458,16.6799,0.4398,0.7118,0.1824,82.0602,15.9818,0.4369,0.6737,0.1552,91.2439,16.6354,0.4073,0.7114,0.2105,82.2279,15.9862,0.5289,0.5231,0.1241,77.6281,15.7338,0.543,0.6794,0.1232
318,5.3,synthetic_run_001,fire planning,,False,0.3753,1,planning,2,1,1,0,0,80.7292,17.5548,0.4611,0.7798,0.1922,84.9287,17.5811,0.5128,0.6899,0.2368,89.4688,16.843,0.3988,0.693,0.2813,76.1682,17.2473,0.4674,0.5581,0.109,78.2162,14.8919,0.4943,0.678,0.17
319,5.3167,synthetic_run_001,fire planning,,False,0.3764,1,planning,1,1,1,1,0,83.0257,17.3022,0.4319,0.6966,0.1549,82.8665,15.7234,0.491,0.5898,0.1636,89.0547,19.5303,0.3418,0.6855,0.2409,81.3085,15.4602,0.497,0.635,0.1072,80.7218,15.5617,0.5348,0.5115,0.0811
320,5.3333,synthetic_run_001,fire planning,,False,0.3775,1,planning,1,1,1,1,1,83.8405,16.9114,0.3967,0.7362,0.2287,81.0229,16.6644,0.4773,0.653,0.2654,87.2352,18.1585,0.4295,0.7296,0.1693,80.9331,14.8726,0.5181,0.5416,0.1285,77.6731,14.5824,0.5117,0.5542,0.0645
321,5.35,synthetic_run_001,fire planning,,False,0.3788,1,planning,1,1,1,1,1,84.4163,17.671,0.418,0.8202,0.1675,82.7779,15.1397,0.4516,0.7405,0.1301,90.0987,16.5304,0.3833,0.7078,0.2416,78.7084,14.9951,0.521,0.5685,0.1942,78.07,15.909,0.532,0.5108,0.0772
322,5.3667,synthetic_run_001,fire planning,,False,0.38,1,planning,1,1,1,1,0,86.5746,16.4966,0.4139,0.6617,0.2604,82.0643,17.5067,0.5039,0.6196,0.2469,90.8731,16.9391,0.4289,0.7296,0.2652,78.8934,16.6638,0.513,0.7054,0.1658,80.5469,15.9215,0.4618,0.5514,0.1996
323,5.3833,synthetic_run_001,fire planning,,False,0.3813,1,planning,1,1,3,1,1,84.2162,15.3527,0.4245,0.8552,0.1673,84.4854,16.0546,0.4625,0.7553,0.1995,92.6009,17.7583,0.3352,0.6535,0.1747,77.394,15.0136,0.4982,0.7321,0.1272,78.2908,15.869,0.5442,0.6179,0.2688
324,5.4,synthetic_run_001,fire planning,,False,0.3826,1,planning,1,1,1,1,2,84.0844,17.311,0.3961,0.6641,0.2278,83.7053,16.553,0.4903,0.6404,0.2113,89.569,18.9271,0.4035,0.7652,0.2548,80.6578,15.723,0.5787,0.6779,0.1108,79.5036,16.6015,0.5084,0.6179,0.1417
325,5.4167,synthetic_run_001,fire planning,,False,0.384,1,planning,1,1,1,1,1,86.7596,17.9874,0.4437,0.706,0.2502,84.2223,17.2651,0.4973,0.6415,0.1762,92.7729,18.1233,0.3729,0.8737,0.2356,83.1132,17.2192,0.5494,0.7099,0.2016,80.0278,16.148,0.5081,0.6546,0.2037
326,5.4333,synthetic_run_001,fire planning,,False,0.3854,1,planning,1,1,3,1,1,84.4251,15.9112,0.4841,0.7038,0.2118,83.7314,16.0721,0.4427,0.65,0.1993,90.5601,18.3677,0.3875,0.7878,0.1815,80.3023,16.2178,0.4996,0.6313,0.1406,75.2261,16.9668,0.5617,0.6492,0.044
327,5.45,synthetic_run_001,fire planning,,False,0.3869,1,planning,1,1,1,1,0,87.5087,17.8026,0.4856,0.7932,0.2372,79.4465,15.3018,0.4392,0.7295,0.1681,87.3926,17.1337,0.3821,0.6766,0.2057,81.3233,14.7354,0.5034,0.7423,0.0919,81.2735,15.8066,0.5262,0.615,0.135
328,5.4667,synthetic_run_001,fire planning,,False,0.3884,1,planning,2,1,1,1,1,88.2305,16.1407,0.4256,0.7136,0.1692,81.1003,15.1231,0.4899,0.7408,0.2132,91.4589,17.7932,0.4185,0.8772,0.1898,80.9537,15.7976,0.4711,0.5459,0.1233,77.9793,15.0744,0.5071,0.6269,0.1332
329,5.4833,synthetic_run_001,fire planning,,False,0.39,1,planning,1,1,3,0,1,83.6273,16.3978,0.4297,0.8551,0.1438,81.2328,17.1412,0.4727,0.6571,0.2119,89.8395,17.7384,0.3901,0.77,0.1888,79.8015,14.7651,0.5232,0.5176,0.1121,83.0358,16.0396,0.5842,0.6499,0.1875
330,5.5,synthetic_run_001,fire planning,,False,0.3916,1,planning,2,1,1,4,0,87.3878,16.9853,0.4435,0.7124,0.1975,83.4265,16.7076,0.4281,0.6215,0.1382,89.7281,16.5221,0.4847,0.7656,0.2563,84.1243,14.2549,0.5006,0.5546,0.1371,78.9944,13.5338,0.5298,0.6059,0.0634
331,5.5167,synthetic_run_001,fire planning,,False,0.3933,1,planning,2,1,1,1,1,85.4107,16.5208,0.4328,0.806,0.3511,85.7093,16.4937,0.5381,0.719,0.1787,90.5759,16.4596,0.3463,0.773,0.1758,80.3359,15.0713,0.5446,0.6261,0.1635,81.3472,16.3708,0.5053,0.5787,0.082
332,5.5333,synthetic_run_001,fire planning,,False,0.395,1,planning,1,1,0,0,1,87.3434,16.3731,0.4398,0.7184,0.2644,80.0892,15.3912,0.5015,0.6635,0.1743,86.3288,18.2195,0.4184,0.7339,0.248,81.0834,15.109,0.5,0.5294,0.1259,80.6592,16.6226,0.532,0.5933,0.1534
333,5.55,synthetic_run_001,fire planning,,False,0.3968,1,planning,1,1,3,1,1,85.3162,17.2065,0.4431,0.7444,0.1355,87.5843,15.9979,0.4941,0.8415,0.1815,93.5705,16.8767,0.4028,0.7333,0.2223,79.3572,14.8359,0.5567,0.6015,0.1585,74.1357,16.1643,0.5293,0.592,0.1263
334,5.5667,synthetic_run_001,fire planning,,False,0.3987,1,planning,3,1,1,1,1,83.2251,16.8823,0.4331,0.7963,0.1709,81.042,15.428,0.4321,0.6882,0.135,88.0052,17.9019,0.3786,0.7624,0.2812,80.438,14.4605,0.5263,0.6415,0.1865,81.258,15.3809,0.5413,0.5932,0.155
335,5.5833,synthetic_run_001,fire planning,,False,0.4006,1,planning,2,1,1,1,1,87.9283,18.2552,0.3811,0.6428,0.212,78.393,17.2434,0.5578,0.7489,0.2263,90.1652,19.4066,0.3901,0.7347,0.2874,79.4304,15.4206,0.5149,0.6983,0.1018,84.1233,15.8772,0.5291,0.6465,0.1152
336,5.6,synthetic_run_001,fire planning,,False,0.4025,1,planning,2,1,1,1,1,82.5221,16.9711,0.3624,0.7073,0.2404,81.837,15.7023,0.4826,0.6757,0.1272,89.6595,19.6664,0.3973,0.7454,0.2111,78.5154,15.3752,0.4934,0.5731,0.0546,79.4585,16.878,0.5585,0.6436,0.2263
337,5.6167,synthetic_run_001,fire planning,,False,0.4045,1,planning,1,1,1,1,1,89.4416,17.0392,0.4194,0.7676,0.1715,81.6286,16.7898,0.43,0.6821,0.1492,88.7332,16.6346,0.4477,0.7414,0.1928,81.44,15.853,0.5176,0.6463,0.1592,79.1694,14.9838,0.527,0.6576,0.043
338,5.6333,synthetic_run_001,fire planning,,False,0.4066,1,planning,1,1,1,0,1,83.2825,17.1254,0.4279,0.7169,0.2278,81.4032,16.2287,0.4424,0.7199,0.1516,89.7823,18.415,0.3692,0.6787,0.217,77.0129,15.9909,0.4928,0.5454,0.1908,79.1286,15.8809,0.5244,0.4532,0.0757
339,5.65,synthetic_run_001,fire planning,,False,0.4087,1,planning,1,1,1,3,1,85.9692,16.1553,0.4498,0.7315,0.2499,83.98,16.0728,0.5804,0.5996,0.1463,91.1594,18.2934,0.3287,0.8581,0.2225,80.8916,15.4983,0.5167,0.6517,0.161,78.6908,16.0494,0.5663,0.6217,0.0689
340,5.6667,synthetic_run_001,fire planning,,False,0.4109,1,planning,1,1,1,0,1,79.5653,17.1121,0.474,0.7219,0.1899,79.5824,17.3124,0.4795,0.6168,0.2291,88.8513,19.4766,0.3774,0.6336,0.2038,85.1174,16.9869,0.5255,0.5794,0.2241,78.1914,14.6596,0.5151,0.5989,0.1694
341,5.6833,synthetic_run_001,fire planning,,False,0.4131,1,planning,1,1,1,1,1,82.6032,17.2376,0.4437,0.6998,0.1897,80.4151,16.4411,0.5147,0.6265,0.1723,90.5022,17.7952,0.4206,0.6918,0.2336,80.9358,16.8941,0.47,0.6601,0.1189,75.3618,15.3943,0.5565,0.6303,0.1532
342,5.7,synthetic_run_001,fire planning,,False,0.4155,1,planning,1,1,4,3,1,85.5502,17.145,0.502,0.7418,0.2154,81.1967,16.5457,0.4633,0.6645,0.1337,89.6883,16.172,0.3991,0.7664,0.1996,77.318,16.811,0.4939,0.4971,0.1522,77.5315,15.5769,0.514,0.5018,0.1968
343,5.7167,synthetic_run_001,fire planning,,False,0.4178,1,planning,1,1,3,0,1,87.8738,16.049,0.4454,0.6984,0.1872,82.1976,16.576,0.4532,0.668,0.2178,88.3265,17.0416,0.3949,0.7307,0.1726,75.9271,14.7082,0.539,0.6163,0.2185,76.9301,16.0809,0.4861,0.6917,0.1545
344,5.7333,synthetic_run_001,fire planning,,False,0.4202,1,planning,1,4,1,0,1,85.7237,17.5373,0.4254,0.7387,0.1383,86.1603,14.9609,0.4481,0.7469,0.1775,88.1508,16.3363,0.3785,0.7043,0.2395,79.2076,15.8584,0.4995,0.5699,0.1479,77.8609,15.5984,0.4587,0.6053,0.1136
345,5.75,synthetic_run_001,fire planning,,False,0.4227,1,planning,1,1,1,1,0,88.4108,17.9801,0.4077,0.7027,0.1892,82.4316,16.8354,0.4594,0.7557,0.1737,92.9377,17.4663,0.4335,0.7263,0.1955,82.037,16.1877,0.4796,0.6295,0.1164,78.4119,16.1334,0.5386,0.6153,0.1256
346,5.7667,synthetic_run_001,fire planning,,False,0.4253,1,planning,2,1,1,1,1,84.2624,17.9275,0.4359,0.7163,0.297,80.3166,16.5854,0.4594,0.6186,0.2397,90.991,17.8617,0.4605,0.6372,0.2529,79.4598,17.3946,0.487,0.6815,0.204,75.4771,15.1432,0.5617,0.6177,0.1524
347,5.7833,synthetic_run_001,fire planning,,False,0.4279,1,planning,1,1,1,1,1,89.8111,17.2329,0.499,0.6607,0.2235,84.9684,16.7291,0.5224,0.634,0.1331,89.8703,17.0592,0.4417,0.7425,0.3055,81.7058,16.3723,0.4809,0.6563,0.2407,80.8044,15.9717,0.5362,0.6471,0.1724
348,5.8,synthetic_run_001,fire planning,,False,0.4306,1,planning,1,1,1,0,1,85.4447,18.1731,0.4138,0.6508,0.2542,84.3043,16.5633,0.496,0.6479,0.1052,87.5068,18.0819,0.3833,0.7756,0.2422,79.5495,16.0835,0.5252,0.4887,0.1768,76.475,15.4837,0.4912,0.6591,0.0642
349,5.8167,synthetic_run_001,fire planning,,False,0.4334,1,planning,1,1,0,0,1,84.2911,17.8721,0.4723,0.778,0.2571,80.9078,16.5809,0.4607,0.6487,0.2047,94.2811,17.2823,0.3423,0.8075,0.1961,78.3553,14.745,0.5015,0.611,0.1492,75.7648,16.2332,0.5331,0.6088,0.1335
350,5.8333,synthetic_run_001,fire planning,,False,0.4362,1,planning,1,1,3,0,1,88.9664,16.5943,0.4028,0.7312,0.1584,85.5487,16.4266,0.4851,0.5471,0.1968,90.9978,18.0896,0.3468,0.7848,0.2948,79.9711,16.6411,0.4735,0.6696,0.111,78.1143,16.9759,0.4796,0.644,0.2215
351,5.85,synthetic_run_001,fire planning,,False,0.4391,1,planning,1,1,3,1,0,84.737,17.2947,0.4465,0.6588,0.1715,86.7569,15.7219,0.4444,0.6071,0.2069,88.6588,17.6742,0.3559,0.7829,0.3693,78.9276,14.8937,0.5343,0.6759,0.1218,81.095,16.0054,0.5299,0.5578,0.1278
352,5.8667,synthetic_run_001,fire planning,,False,0.442,1,planning,1,2,1,4,0,84.038,17.8037,0.4493,0.6632,0.2042,79.6501,15.6228,0.4684,0.7994,0.1577,89.1231,18.0085,0.3826,0.7439,0.1523,80.5464,16.852,0.5061,0.6278,0.13,78.8324,15.8964,0.5958,0.6471,0.0921
353,5.8833,synthetic_run_001,fire planning,,False,0.445,1,planning,1,1,1,0,1,85.9648,17.6246,0.4317,0.7786,0.1357,84.1964,16.2733,0.4739,0.6611,0.1884,93.5476,18.1565,0.458,0.7712,0.2895,80.8489,16.3936,0.5144,0.6604,0.1889,83.1424,15.553,0.4992,0.5482,0.1188
354,5.9,synthetic_run_001,fire planning,,False,0.4481,1,planning,1,1,1,0,1,87.6464,18.8271,0.4664,0.8032,0.197,82.7112,16.8439,0.4546,0.6503,0.2186,87.8516,17.6663,0.3472,0.7704,0.2486,81.3981,16.2083,0.4731,0.6207,0.1663,80.6928,16.5053,0.5208,0.6848,0.196
355,5.9167,synthetic_run_001,fire planning,,False,0.4512,1,planning,1,1,1,1,1,85.1588,18.914,0.4643,0.8165,0.2001,80.1202,16.3841,0.4024,0.6654,0.1353,94.2916,16.7632,0.4168,0.814,0.2192,77.5499,15.1897,0.5134,0.6421,0.1107,78.7432,16.5236,0.5247,0.7135,0.1013
356,5.9333,synthetic_run_001,fire planning,,False,0.4545,1,planning,1,0,1,1,1,84.8251,18.7688,0.3779,0.8393,0.2209,85.4805,17.2131,0.459,0.7124,0.2697,91.3931,17.5803,0.3658,0.753,0.1386,78.1808,16.6252,0.4994,0.5982,0.1301,78.0024,15.9274,0.5253,0.548,0.1219
357,5.95,synthetic_run_001,fire planning,,False,0.4577,1,planning,1,1,1,0,1,88.0662,16.4554,0.4035,0.7215,0.2915,85.9744,16.3098,0.5549,0.6459,0.126,88.8004,20.021,0.4079,0.7945,0.2135,79.3065,16.8598,0.4556,0.568,0.1343,80.4929,15.8616,0.5721,0.5215,0.1734
358,5.9667,synthetic_run_001,fire planning,,False,0.4611,1,planning,1,1,1,0,1,86.6645,17.1701,0.4013,0.6601,0.1879,81.8846,15.0435,0.4634,0.7383,0.2121,91.1468,17.2895,0.4532,0.891,0.2451,77.8584,15.4844,0.5062,0.7756,0.1328,82.1188,16.6499,0.5094,0.5043,0.0805
359,5.9833,synthetic_run_001,fire planning,,False,0.4645,1,planning,2,1,1,1,1,90.7563,18.8317,0.4273,0.7321,0.2041,79.366,15.1869,0.514,0.5835,0.2747,89.8418,16.7121,0.441,0.8513,0.1919,80.3797,16.1513,0.4938,0.528,0.1181,78.9245,15.1204,0.5047,0.7017,0.0802
360,6.0,synthetic_run_001,fire planning,,False,0.468,1,planning,1,1,1,1,1,87.2183,16.6924,0.4234,0.7371,0.1914,87.4596,16.8008,0.4088,0.7472,0.1672,89.5681,18.5558,0.3749,0.7676,0.2712,80.8446,18.065,0.4929,0.541,0.0767,80.0296,15.4443,0.5099,0.5702,0.161
361,6.0167,synthetic_run_001,fire planning,,False,0.4715,1,planning,3,1,0,1,1,86.0182,16.2208,0.3662,0.9193,0.2916,82.736,15.9394,0.4294,0.6424,0.244,88.581,17.7399,0.4291,0.7335,0.2417,81.2742,15.5688,0.4861,0.5697,0.0697,76.6785,16.1101,0.5528,0.5075,0.1242
362,6.0333,synthetic_run_001,fire planning,,False,0.4751,1,planning,2,1,1,1,1,88.1995,16.7073,0.4517,0.6926,0.2314,81.5032,16.4266,0.4338,0.7074,0.1868,90.3633,18.1349,0.4217,0.7877,0.2963,81.0216,16.5116,0.5191,0.7125,0.1841,79.6417,15.2974,0.4882,0.4903,0.0605
363,6.05,synthetic_run_001,fire planning,,False,0.4788,1,planning,1,1,3,1,2,87.6748,17.2796,0.3821,0.7386,0.3129,80.2608,15.8537,0.4448,0.755,0.2599,94.4351,17.3325,0.3814,0.7961,0.1952,83.9047,17.6509,0.5086,0.6222,0.1183,79.5744,16.25,0.5029,0.6029,0.145
364,6.0667,synthetic_run_001,fire planning,,False,0.4825,1,planning,1,1,1,1,1,82.9296,18.593,0.439,0.7752,0.2549,80.5543,16.4359,0.4987,0.6436,0.209,93.3929,17.8968,0.3652,0.7292,0.0872,79.5435,15.762,0.4226,0.5408,0.2081,78.438,15.9103,0.4824,0.4984,0.1306
365,6.0833,synthetic_run_001,fire planning,,False,0.4863,1,planning,1,1,1,1,1,83.4454,17.3944,0.4245,0.7337,0.2083,85.4193,16.912,0.4219,0.7073,0.1565,92.0445,17.4082,0.3555,0.8368,0.23,79.3945,15.7735,0.5146,0.5464,0.16,81.0659,16.2797,0.4676,0.6127,0.08
366,6.1,synthetic_run_001,fire planning,,False,0.4902,1,planning,1,1,1,1,1,89.5177,17.6579,0.4211,0.6847,0.165,83.3422,16.3878,0.5276,0.6681,0.1822,91.2912,17.7645,0.3765,0.7888,0.315,82.2694,17.0302,0.4821,0.6268,0.1391,80.177,16.6641,0.5038,0.6723,0.19
367,6.1167,synthetic_run_001,fire planning,,False,0.4941,1,planning,2,1,1,2,1,84.9743,17.5363,0.4361,0.6558,0.2593,83.0286,16.093,0.476,0.6835,0.1385,95.9746,17.99,0.3521,0.7105,0.2969,77.9408,16.8606,0.481,0.6747,0.2123,76.1467,15.3233,0.5141,0.7552,0.2294
368,6.1333,synthetic_run_001,fire planning,,False,0.4981,1,planning,2,1,3,1,1,85.1581,16.766,0.4774,0.7212,0.2303,83.0968,15.8153,0.4624,0.6447,0.1479,90.7373,18.4853,0.3473,0.8107,0.2295,80.4499,17.6893,0.5005,0.5712,0.1958,78.6485,17.0174,0.502,0.7037,0.0874
369,6.15,synthetic_run_001,fire planning,,False,0.5021,1,planning,1,1,3,1,1,92.0186,17.1928,0.4413,0.8545,0.1445,79.4183,16.0717,0.5008,0.5836,0.21,93.5614,18.4954,0.4249,0.8025,0.2172,80.9332,16.3481,0.4276,0.627,0.1516,80.4298,15.2805,0.4587,0.6614,0.0967
370,6.1667,synthetic_run_001,fire planning,,False,0.5062,1,planning,1,1,1,1,1,88.281,18.4578,0.4675,0.6147,0.1778,83.9717,14.5654,0.4613,0.7285,0.1879,90.2594,17.2766,0.3913,0.7736,0.2713,83.4712,15.9238,0.4513,0.6691,0.1568,84.0022,16.5921,0.5118,0.5644,0.1944
371,6.1833,synthetic_run_001,fire planning,,False,0.5104,1,planning,2,1,1,1,1,90.8891,17.2919,0.4793,0.6927,0.2378,85.5257,16.3495,0.4744,0.7557,0.1456,91.5569,18.2072,0.3639,0.7552,0.2481,83.3259,16.4715,0.4747,0.5914,0.2495,80.8981,15.7905,0.4864,0.5737,0.1135
372,6.2,synthetic_run_001,fire planning,,False,0.5146,1,planning,2,1,3,1,0,85.9938,17.5411,0.4469,0.7165,0.2823,83.1265,16.7171,0.4468,0.6075,0.0978,92.6791,17.4825,0.3218,0.7166,0.2219,83.4179,17.255,0.5712,0.5437,0.1084,82.0399,16.2212,0.5838,0.6837,0.1942
373,6.2167,synthetic_run_001,fire planning,,False,0.5189,1,planning,1,1,1,0,0,83.8759,18.6492,0.4567,0.7208,0.2867,85.4051,15.7489,0.4638,0.6939,0.2008,92.3987,17.5392,0.4009,0.6812,0.3196,78.2874,15.6876,0.5086,0.6098,0.2087,79.895,17.0475,0.5599,0.5532,0.1075
374,6.2333,synthetic_run_001,fire planning,,False,0.5232,1,planning,1,1,1,1,1,88.8802,16.7755,0.4758,0.7736,0.1653,83.5839,16.625,0.4301,0.5982,0.2093,91.8278,17.6931,0.3966,0.9242,0.3006,74.9392,17.1432,0.5277,0.6092,0.0803,80.0356,16.6415,0.5232,0.6799,0.1603
375,6.25,synthetic_run_001,fire planning,,True,0.5276,4,reorganizing,3,1,4,0,4,84.8004,17.3094,0.4525,0.855,0.394,85.1758,16.3647,0.5733,0.6378,0.2875,89.0138,18.3906,0.3942,0.7547,0.4801,81.2397,15.3649,0.5046,0.6528,0.0584,80.063,15.0676,0.4856,0.5995,0.2547
376,6.2667,synthetic_run_001,fire planning,,True,0.532,0,monitoring,3,0,2,1,0,87.301,16.1185,0.4378,0.7031,0.3858,85.6636,17.5679,0.5323,0.7862,0.0803,87.3422,18.7272,0.3575,0.7392,0.4277,78.0525,15.3146,0.4993,0.7145,0.1513,82.4161,15.5329,0.4866,0.5196,0.0706
377,6.2833,synthetic_run_001,fire planning,,True,0.5365,2,coordinating,2,4,2,2,0,84.7057,17.6873,0.4127,0.8722,0.3337,81.0978,16.9149,0.4733,0.6847,0.2681,89.5121,19.4187,0.4133,0.8014,0.5006,83.1153,17.1902,0.4683,0.7967,0.1787,78.7813,17.0707,0.5455,0.587,0.218
378,6.3,synthetic_run_001,fire planning,,True,0.541,1,planning,4,1,4,1,1,87.0757,17.9694,0.3931,0.7192,0.4211,83.9363,15.2648,0.4336,0.577,0.1009,90.9211,18.0492,0.3198,0.7299,0.4581,83.5334,16.1541,0.4336,0.5979,0.1484,80.5637,18.1001,0.5013,0.6231,0.0777
379,6.3167,synthetic_run_001,fire planning,,True,0.5456,3,executing,2,3,3,1,1,89.2285,18.6611,0.4055,0.7215,0.5051,78.8136,17.3331,0.4326,0.7375,0.2041,92.2873,18.5377,0.3857,0.8082,0.4984,83.9814,18.1674,0.53,0.656,0.1753,85.2193,15.574,0.5584,0.6161,0.0696
380,6.3333,synthetic_run_001,fire planning,,True,0.5502,2,coordinating,4,1,2,0,2,88.7727,17.6638,0.3692,0.8283,0.4745,83.4234,17.4536,0.4473,0.6918,0.1752,91.7824,17.938,0.3715,0.7918,0.5036,80.7616,15.7787,0.4759,0.6083,0.1442,78.1769,17.2261,0.543,0.5659,0.2212
381,6.35,synthetic_run_001,fire planning,,True,0.5549,1,planning,3,1,3,1,1,88.5763,17.6838,0.4311,0.7556,0.3875,82.7265,17.5308,0.4839,0.6635,0.2355,92.1486,18.294,0.4309,0.7316,0.4083,80.2678,16.0324,0.4789,0.6482,0.0919,75.8987,16.8918,0.5716,0.6145,0.2094
382,6.3667,synthetic_run_001,fire planning,,True,0.5595,1,planning,2,1,3,1,4,86.5918,15.7344,0.4162,0.8432,0.4475,85.7319,16.8578,0.5585,0.6537,0.2349,90.2959,18.0827,0.4072,0.7835,0.4417,83.0387,16.6561,0.4943,0.6664,0.1343,79.5742,17.9707,0.526,0.5627,0.2626
383,6.3833,synthetic_run_001,fire planning,,True,0.5643,3,executing,3,1,3,0,0,89.8571,16.1643,0.4028,0.7107,0.4154,83.3707,17.7964,0.4766,0.6876,0.1925,92.2626,18.0287,0.3043,0.6891,0.4018,82.4153,15.9894,0.4716,0.6819,0.2236,76.4517,15.0646,0.503,0.6932,0.1062
384,6.4,synthetic_run_001,fire planning,,True,0.569,1,planning,4,1,3,1,1,87.772,17.0342,0.4726,0.7256,0.4272,84.6583,17.9503,0.5238,0.6398,0.2406,94.0744,18.3848,0.364,0.8317,0.4733,81.4552,14.4945,0.4392,0.6219,0.1005,79.5875,15.8927,0.5578,0.589,0.1681
385,6.4167,synthetic_run_001,fire planning,,True,0.5738,4,reorganizing,4,1,3,4,1,89.6088,17.6538,0.3432,0.728,0.4209,86.2483,16.9915,0.4329,0.6584,0.2823,94.2849,17.6433,0.346,0.735,0.4351,80.6614,16.1893,0.4448,0.6311,0.2276,83.7745,16.134,0.4966,0.6814,0.0967
386,6.4333,synthetic_run_001,fire planning,,True,0.5787,1,planning,2,4,3,1,1,83.6723,17.5773,0.3729,0.7416,0.478,86.0288,17.3181,0.4287,0.5668,0.2836,95.0687,18.9243,0.3355,0.795,0.5329,80.2202,16.5791,0.4888,0.7183,0.1933,80.3926,16.3286,0.5233,0.6982,0.1952
387,6.45,synthetic_run_001,fire planning,,True,0.5835,1,planning,2,1,3,1,1,88.7255,17.6704,0.401,0.6418,0.4172,83.7821,16.9724,0.4742,0.6289,0.1154,95.0031,17.7272,0.3517,0.903,0.39,84.0697,15.4521,0.4692,0.6648,0.2531,81.7581,16.8131,0.538,0.5759,0.1201
388,6.4667,synthetic_run_001,fire planning,,True,0.5884,1,planning,2,1,4,1,1,87.3592,17.718,0.3803,0.8549,0.4308,83.9496,17.1041,0.4112,0.558,0.2497,92.338,17.4366,0.3296,0.8368,0.5301,82.3019,16.4394,0.5585,0.6199,0.2191,81.723,16.3223,0.5617,0.6445,0.1422
389,6.4833,synthetic_run_001,fire planning,,True,0.5933,1,planning,3,1,4,1,0,90.8171,14.7402,0.4236,0.7602,0.4057,85.424,16.8401,0.5156,0.7342,0.2146,94.4788,19.2718,0.3567,0.8329,0.4522,80.5564,18.419,0.4196,0.6857,0.1226,79.1864,16.1413,0.4957,0.6091,0.131
390,6.5,synthetic_run_001,fire planning,,True,0.5982,1,planning,3,1,4,1,0,89.0826,17.0721,0.3496,0.7665,0.4345,87.4419,17.8708,0.5565,0.8739,0.1,91.9657,18.8765,0.3575,0.8161,0.4303,81.5416,17.2479,0.4756,0.6305,0.1864,83.4387,15.6375,0.4804,0.6461,0.1681
391,6.5167,synthetic_run_001,fire planning,,True,0.6031,4,reorganizing,4,3,2,1,0,92.2661,17.2896,0.4517,0.6013,0.4781,82.1564,17.1331,0.4188,0.6754,0.2797,96.6739,18.1832,0.4269,0.6767,0.4299,82.4388,14.9214,0.4463,0.5875,0.205,79.8245,16.965,0.4802,0.6557,0.1669
392,6.5333,synthetic_run_001,fire planning,,True,0.6081,1,planning,4,1,2,1,1,88.3053,18.2086,0.3525,0.7815,0.476,83.8388,17.8237,0.464,0.6198,0.2297,92.7028,18.2033,0.3585,0.785,0.4092,82.2056,16.1168,0.5385,0.6609,0.1902,82.3562,16.1685,0.4617,0.641,0.2034
393,6.55,synthetic_run_001,fire planning,,True,0.613,3,executing,3,4,2,1,0,90.2843,18.6707,0.3957,0.8083,0.4404,86.927,16.1155,0.4367,0.6756,0.1638,95.013,19.5277,0.399,0.6733,0.3782,81.0344,18.1537,0.4949,0.6816,0.2084,86.8305,15.6772,0.4975,0.5725,0.2272
394,6.5667,synthetic_run_001,fire planning,,True,0.618,2,coordinating,2,1,4,1,2,86.2792,18.9562,0.4259,0.8301,0.4224,82.8067,17.033,0.4193,0.7191,0.2275,93.6462,18.4457,0.4125,0.829,0.5149,82.957,16.9586,0.5178,0.5805,0.1031,80.4465,15.2998,0.5084,0.6197,0.2246
395,6.5833,synthetic_run_001,fire planning,,True,0.6229,3,executing,3,4,2,1,3,86.9368,18.4805,0.4055,0.7354,0.3668,83.8382,17.8104,0.4556,0.7954,0.2396,91.5557,17.7372,0.3528,0.7338,0.3178,83.0403,16.3659,0.5042,0.5326,0.1739,77.571,16.232,0.54,0.6454,0.0789
396,6.6,synthetic_run_001,fire planning,,True,0.6279,3,executing,2,3,3,0,0,87.7446,17.0561,0.3759,0.7191,0.458,83.6694,16.4739,0.4615,0.7207,0.2023,92.2714,18.7605,0.3584,0.8444,0.5417,82.8419,16.1597,0.524,0.6767,0.1392,79.1449,16.7673,0.5255,0.6879,0.1918
397,6.6167,synthetic_run_001,fire planning,,True,0.6329,3,executing,4,3,3,4,1,88.3324,18.1955,0.4136,0.7647,0.4221,83.0851,19.2844,0.4709,0.623,0.1999,91.8,17.5048,0.3278,0.8132,0.3429,81.839,16.1482,0.4494,0.5584,0.2009,82.0915,16.2996,0.4846,0.5113,0.169
